pdb,execution_time
pdb6ehn_A_hinge_2_sigma0.8948929172439201.pdb,0.815966
pdb6ehn_A_hinge_5_sigma0.8948929172439201.pdb,0.751498
pdb4eul_A_hinge_1_sigma0.8948929172439201.pdb,0.301091
pdb4eul_A_hinge_4_sigma0.8948929172439201.pdb,0.298796
pdb4eul_A_hinge_0_sigma0.8948929172439201.pdb,0.335281
pdb4eul_A_hinge_5_sigma0.8948929172439201.pdb,0.245367
pdb4eul_A_hinge_3_sigma0.8948929172439201.pdb,0.315366
pdb4eul_A_hinge_2_sigma0.8948929172439201.pdb,0.306247
pdb5hkq_A_hinge_5_sigma0.8948929172439201.pdb,0.099131
pdb5hkq_A_hinge_4_sigma0.8948929172439201.pdb,0.051514
pdb5hkq_A_hinge_1_sigma0.8948929172439201.pdb,0.067896
pdb5hkq_A_hinge_0_sigma0.8948929172439201.pdb,0.073523
pdb5hkq_A_hinge_3_sigma0.8948929172439201.pdb,0.084101
pdb5hkq_A_hinge_2_sigma0.8948929172439201.pdb,0.086566
pdb2d9f_A_hinge_3_sigma0.8948929172439201.pdb,0.079411
pdb2d9f_A_hinge_0_sigma0.8948929172439201.pdb,0.084389
pdb2d9f_A_hinge_5_sigma0.8948929172439201.pdb,0.12277
pdb2d9f_A_hinge_2_sigma0.8948929172439201.pdb,0.081358
pdb2d9f_A_hinge_4_sigma0.8948929172439201.pdb,0.081924
pdb2d9f_A_hinge_1_sigma0.8948929172439201.pdb,0.112184
pdb5mhc_A_hinge_4_sigma0.8948929172439201.pdb,1.233399
pdb5mhc_A_hinge_2_sigma0.8948929172439201.pdb,1.279058
pdb5mhc_A_hinge_3_sigma0.8948929172439201.pdb,1.311365
pdb5mhc_A_hinge_5_sigma0.8948929172439201.pdb,1.251678
pdb5mhc_A_hinge_0_sigma0.8948929172439201.pdb,1.359594
pdb5mhc_A_hinge_1_sigma0.8948929172439201.pdb,1.290118
pdb6eaw_A_hinge_4_sigma0.8948929172439201.pdb,0.384281
pdb6eaw_A_hinge_0_sigma0.8948929172439201.pdb,0.326896
pdb6eaw_A_hinge_5_sigma0.8948929172439201.pdb,0.351153
pdb6eaw_A_hinge_2_sigma0.8948929172439201.pdb,0.401488
pdb6eaw_A_hinge_3_sigma0.8948929172439201.pdb,0.350696
pdb6eaw_A_hinge_1_sigma0.8948929172439201.pdb,0.430059
pdb2b67_A_hinge_4_sigma0.8948929172439201.pdb,0.265604
pdb2b67_A_hinge_1_sigma0.8948929172439201.pdb,0.265479
pdb2b67_A_hinge_0_sigma0.8948929172439201.pdb,0.31509
pdb2b67_A_hinge_5_sigma0.8948929172439201.pdb,0.278608
pdb2b67_A_hinge_2_sigma0.8948929172439201.pdb,0.277759
pdb2b67_A_hinge_3_sigma0.8948929172439201.pdb,0.258238
pdb3aem_A_hinge_3_sigma0.8948929172439201.pdb,0.732817
pdb3aem_A_hinge_4_sigma0.8948929172439201.pdb,0.680253
pdb3aem_A_hinge_0_sigma0.8948929172439201.pdb,0.820626
pdb3aem_A_hinge_5_sigma0.8948929172439201.pdb,0.718311
pdb3aem_A_hinge_2_sigma0.8948929172439201.pdb,0.723074
pdb3aem_A_hinge_1_sigma0.8948929172439201.pdb,0.696554
pdb1zja_A_hinge_1_sigma0.8948929172439201.pdb,1.38479
pdb1zja_A_hinge_2_sigma0.8948929172439201.pdb,1.436342
pdb1zja_A_hinge_3_sigma0.8948929172439201.pdb,1.499442
pdb1zja_A_hinge_5_sigma0.8948929172439201.pdb,1.335198
pdb1zja_A_hinge_4_sigma0.8948929172439201.pdb,1.451253
pdb1zja_A_hinge_0_sigma0.8948929172439201.pdb,1.542067
pdb7lsc_A_hinge_0_sigma0.8948929172439201.pdb,0.118824
pdb7lsc_A_hinge_1_sigma0.8948929172439201.pdb,0.147622
pdb7lsc_A_hinge_4_sigma0.8948929172439201.pdb,0.134359
pdb7lsc_A_hinge_3_sigma0.8948929172439201.pdb,0.146985
pdb7lsc_A_hinge_2_sigma0.8948929172439201.pdb,0.136669
pdb7lsc_A_hinge_5_sigma0.8948929172439201.pdb,0.078205
pdb5ptq_A_hinge_1_sigma0.8948929172439201.pdb,0.216593
pdb5ptq_A_hinge_0_sigma0.8948929172439201.pdb,0.20232
pdb5ptq_A_hinge_2_sigma0.8948929172439201.pdb,0.177694
pdb5ptq_A_hinge_4_sigma0.8948929172439201.pdb,0.137031
pdb5ptq_A_hinge_3_sigma0.8948929172439201.pdb,0.193672
pdb3u41_A_hinge_5_sigma0.8948929172439201.pdb,0.407636
pdb3u41_A_hinge_4_sigma0.8948929172439201.pdb,0.412393
pdb3u41_A_hinge_1_sigma0.8948929172439201.pdb,0.424037
pdb3u41_A_hinge_2_sigma0.8948929172439201.pdb,0.429738
pdb3u41_A_hinge_0_sigma0.8948929172439201.pdb,0.378539
pdb3u41_A_hinge_3_sigma0.8948929172439201.pdb,0.410495
pdb1m2a_A_hinge_1_sigma0.8948929172439201.pdb,0.047969
pdb1m2a_A_hinge_3_sigma0.8948929172439201.pdb,0.061815
pdb1m2a_A_hinge_2_sigma0.8948929172439201.pdb,0.092595
pdb1m2a_A_hinge_0_sigma0.8948929172439201.pdb,0.086008
pdb1aey_A_hinge_0_sigma0.8948929172439201.pdb,0.046517
pdb1aey_A_hinge_1_sigma0.8948929172439201.pdb,0.0088
pdb6rli_A_hinge_0_sigma0.8948929172439201.pdb,0.667116
pdb6rli_A_hinge_3_sigma0.8948929172439201.pdb,0.620867
pdb6rli_A_hinge_4_sigma0.8948929172439201.pdb,0.664562
pdb6rli_A_hinge_1_sigma0.8948929172439201.pdb,0.673085
pdb6rli_A_hinge_2_sigma0.8948929172439201.pdb,0.581007
pdb6rli_A_hinge_5_sigma0.8948929172439201.pdb,0.6638
pdb8dxg_A_hinge_2_sigma0.8948929172439201.pdb,1.543128
pdb8dxg_A_hinge_0_sigma0.8948929172439201.pdb,1.53412
pdb8dxg_A_hinge_4_sigma0.8948929172439201.pdb,1.419612
pdb8dxg_A_hinge_5_sigma0.8948929172439201.pdb,1.613716
pdb8dxg_A_hinge_1_sigma0.8948929172439201.pdb,1.525133
pdb8dxg_A_hinge_3_sigma0.8948929172439201.pdb,1.38445
pdb5vi6_A_hinge_2_sigma0.8948929172439201.pdb,0.738568
pdb5vi6_A_hinge_5_sigma0.8948929172439201.pdb,0.70007
pdb5vi6_A_hinge_0_sigma0.8948929172439201.pdb,0.669237
pdb5vi6_A_hinge_3_sigma0.8948929172439201.pdb,0.726908
pdb5vi6_A_hinge_4_sigma0.8948929172439201.pdb,0.761262
pdb5vi6_A_hinge_1_sigma0.8948929172439201.pdb,0.665934
pdb2oy3_A_hinge_0_sigma0.8948929172439201.pdb,0.051779
pdb2oy3_A_hinge_2_sigma0.8948929172439201.pdb,0.051605
pdb2oy3_A_hinge_3_sigma0.8948929172439201.pdb,0.046319
pdb2oy3_A_hinge_1_sigma0.8948929172439201.pdb,0.047229
pdb6vlf_A_hinge_1_sigma0.8948929172439201.pdb,1.292377
pdb6vlf_A_hinge_0_sigma0.8948929172439201.pdb,1.199796
pdb6vlf_A_hinge_3_sigma0.8948929172439201.pdb,1.152358
pdb6vlf_A_hinge_4_sigma0.8948929172439201.pdb,1.147341
pdb6vlf_A_hinge_5_sigma0.8948929172439201.pdb,1.236636
pdb6vlf_A_hinge_2_sigma0.8948929172439201.pdb,1.194681
pdb2mqk_A_hinge_2_sigma0.8948929172439201.pdb,0.034862
pdb2mqk_A_hinge_0_sigma0.8948929172439201.pdb,0.029408
pdb2mqk_A_hinge_1_sigma0.8948929172439201.pdb,0.028057
pdb3kdb_A_hinge_0_sigma0.8948929172439201.pdb,0.066545
pdb3kdb_A_hinge_2_sigma0.8948929172439201.pdb,0.072512
pdb3kdb_A_hinge_3_sigma0.8948929172439201.pdb,0.077637
pdb3kdb_A_hinge_1_sigma0.8948929172439201.pdb,0.07657
pdb1tqw_A_hinge_5_sigma0.8948929172439201.pdb,5.19476
pdb1tqw_A_hinge_2_sigma0.8948929172439201.pdb,5.631363
pdb1tqw_A_hinge_1_sigma0.8948929172439201.pdb,5.288122
pdb1tqw_A_hinge_4_sigma0.8948929172439201.pdb,6.013098
pdb1tqw_A_hinge_3_sigma0.8948929172439201.pdb,5.820647
pdb1tqw_A_hinge_0_sigma0.8948929172439201.pdb,5.784294
pdb2lll_A_hinge_3_sigma0.8948929172439201.pdb,0.114942
pdb2lll_A_hinge_0_sigma0.8948929172439201.pdb,0.12342
pdb2lll_A_hinge_1_sigma0.8948929172439201.pdb,0.074365
pdb2lll_A_hinge_4_sigma0.8948929172439201.pdb,0.119719
pdb2lll_A_hinge_2_sigma0.8948929172439201.pdb,0.075178
pdb8hq4_A_hinge_3_sigma0.8948929172439201.pdb,0.270169
pdb8hq4_A_hinge_4_sigma0.8948929172439201.pdb,0.206007
pdb8hq4_A_hinge_0_sigma0.8948929172439201.pdb,0.227959
pdb8hq4_A_hinge_5_sigma0.8948929172439201.pdb,0.207625
pdb8hq4_A_hinge_2_sigma0.8948929172439201.pdb,0.231812
pdb8hq4_A_hinge_1_sigma0.8948929172439201.pdb,0.271597
pdb3u6d_A_hinge_5_sigma0.8948929172439201.pdb,0.253495
pdb3u6d_A_hinge_0_sigma0.8948929172439201.pdb,0.306388
pdb3u6d_A_hinge_2_sigma0.8948929172439201.pdb,0.281532
pdb3u6d_A_hinge_1_sigma0.8948929172439201.pdb,0.291775
pdb3u6d_A_hinge_3_sigma0.8948929172439201.pdb,0.255917
pdb3u6d_A_hinge_4_sigma0.8948929172439201.pdb,0.27989
pdb4kev_A_hinge_2_sigma0.8948929172439201.pdb,0.534793
pdb4kev_A_hinge_4_sigma0.8948929172439201.pdb,0.510012
pdb4kev_A_hinge_0_sigma0.8948929172439201.pdb,0.54011
pdb4kev_A_hinge_1_sigma0.8948929172439201.pdb,0.57286
pdb4kev_A_hinge_3_sigma0.8948929172439201.pdb,0.592906
pdb4kev_A_hinge_5_sigma0.8948929172439201.pdb,0.584283
pdb5fp8_A_hinge_0_sigma0.8948929172439201.pdb,0.521318
pdb5fp8_A_hinge_2_sigma0.8948929172439201.pdb,0.521555
pdb5fp8_A_hinge_4_sigma0.8948929172439201.pdb,0.513412
pdb5fp8_A_hinge_5_sigma0.8948929172439201.pdb,0.452636
pdb5fp8_A_hinge_3_sigma0.8948929172439201.pdb,0.517873
pdb5fp8_A_hinge_1_sigma0.8948929172439201.pdb,0.51589
pdb7n38_A_hinge_4_sigma0.8948929172439201.pdb,0.219101
pdb7n38_A_hinge_3_sigma0.8948929172439201.pdb,0.206902
pdb7n38_A_hinge_1_sigma0.8948929172439201.pdb,0.227655
pdb7n38_A_hinge_0_sigma0.8948929172439201.pdb,0.216747
pdb7n38_A_hinge_2_sigma0.8948929172439201.pdb,0.230702
pdb7n38_A_hinge_5_sigma0.8948929172439201.pdb,0.198039
pdb4boq_A_hinge_2_sigma0.8948929172439201.pdb,0.147441
pdb4boq_A_hinge_0_sigma0.8948929172439201.pdb,0.154268
pdb4boq_A_hinge_5_sigma0.8948929172439201.pdb,0.141917
pdb4boq_A_hinge_4_sigma0.8948929172439201.pdb,0.141388
pdb4boq_A_hinge_3_sigma0.8948929172439201.pdb,0.132959
pdb4boq_A_hinge_1_sigma0.8948929172439201.pdb,0.123355
pdb8dsd_A_hinge_3_sigma0.8948929172439201.pdb,1.22652
pdb8dsd_A_hinge_2_sigma0.8948929172439201.pdb,1.222711
pdb8dsd_A_hinge_4_sigma0.8948929172439201.pdb,1.221446
pdb8dsd_A_hinge_0_sigma0.8948929172439201.pdb,1.240015
pdb8dsd_A_hinge_5_sigma0.8948929172439201.pdb,1.188955
pdb8dsd_A_hinge_1_sigma0.8948929172439201.pdb,1.375781
pdb3m12_A_hinge_1_sigma0.8948929172439201.pdb,0.696159
pdb3m12_A_hinge_3_sigma0.8948929172439201.pdb,0.651248
pdb3m12_A_hinge_5_sigma0.8948929172439201.pdb,0.637617
pdb3m12_A_hinge_2_sigma0.8948929172439201.pdb,0.615264
pdb3m12_A_hinge_4_sigma0.8948929172439201.pdb,0.593639
pdb3m12_A_hinge_0_sigma0.8948929172439201.pdb,0.62149
pdb7sg5_H_hinge_3_sigma0.8948929172439201.pdb,0.38184
pdb7sg5_H_hinge_4_sigma0.8948929172439201.pdb,0.300603
pdb7sg5_H_hinge_5_sigma0.8948929172439201.pdb,0.307552
pdb7sg5_H_hinge_0_sigma0.8948929172439201.pdb,0.4081
pdb7sg5_H_hinge_2_sigma0.8948929172439201.pdb,0.383163
pdb7sg5_H_hinge_1_sigma0.8948929172439201.pdb,0.317118
pdb6l4n_A_hinge_2_sigma0.8948929172439201.pdb,0.036421
pdb6l4n_A_hinge_0_sigma0.8948929172439201.pdb,0.029523
pdb6l4n_A_hinge_3_sigma0.8948929172439201.pdb,0.041288
pdb6l4n_A_hinge_1_sigma0.8948929172439201.pdb,0.032458
pdb4ku2_A_hinge_4_sigma0.8948929172439201.pdb,0.581228
pdb4ku2_A_hinge_5_sigma0.8948929172439201.pdb,0.620009
pdb4ku2_A_hinge_2_sigma0.8948929172439201.pdb,0.594008
pdb4ku2_A_hinge_0_sigma0.8948929172439201.pdb,0.606544
pdb4ku2_A_hinge_1_sigma0.8948929172439201.pdb,0.557439
pdb4ku2_A_hinge_3_sigma0.8948929172439201.pdb,0.560871
pdb5xjk_A_hinge_1_sigma0.8948929172439201.pdb,0.030354
pdb5xjk_A_hinge_0_sigma0.8948929172439201.pdb,0.029624
pdb5xjk_A_hinge_2_sigma0.8948929172439201.pdb,0.022001
pdb7a0t_A_hinge_2_sigma0.8948929172439201.pdb,0.922381
pdb7a0t_A_hinge_1_sigma0.8948929172439201.pdb,1.027457
pdb7a0t_A_hinge_0_sigma0.8948929172439201.pdb,1.012064
pdb7a0t_A_hinge_4_sigma0.8948929172439201.pdb,0.853618
pdb7a0t_A_hinge_5_sigma0.8948929172439201.pdb,0.998471
pdb7a0t_A_hinge_3_sigma0.8948929172439201.pdb,0.904102
pdb6a2w_A_hinge_2_sigma0.8948929172439201.pdb,0.215253
pdb6a2w_A_hinge_5_sigma0.8948929172439201.pdb,0.34096
pdb6a2w_A_hinge_1_sigma0.8948929172439201.pdb,0.218889
pdb6a2w_A_hinge_3_sigma0.8948929172439201.pdb,0.253156
pdb6a2w_A_hinge_4_sigma0.8948929172439201.pdb,0.310904
pdb6a2w_A_hinge_0_sigma0.8948929172439201.pdb,0.305467
pdb8cuq_B_hinge_2_sigma0.8948929172439201.pdb,0.581192
pdb8cuq_B_hinge_0_sigma0.8948929172439201.pdb,0.628232
pdb8cuq_B_hinge_1_sigma0.8948929172439201.pdb,0.640506
pdb8cuq_B_hinge_3_sigma0.8948929172439201.pdb,0.61603
pdb8cuq_B_hinge_5_sigma0.8948929172439201.pdb,0.591746
pdb8cuq_B_hinge_4_sigma0.8948929172439201.pdb,0.739204
pdb7jxq_D_hinge_1_sigma0.8948929172439201.pdb,0.476389
pdb7jxq_D_hinge_3_sigma0.8948929172439201.pdb,0.500522
pdb7jxq_D_hinge_4_sigma0.8948929172439201.pdb,0.45463
pdb7jxq_D_hinge_2_sigma0.8948929172439201.pdb,0.48165
pdb7jxq_D_hinge_5_sigma0.8948929172439201.pdb,0.471124
pdb7jxq_D_hinge_0_sigma0.8948929172439201.pdb,0.554153
pdb7wxl_A_hinge_3_sigma0.8948929172439201.pdb,1.636346
pdb7wxl_A_hinge_5_sigma0.8948929172439201.pdb,1.653661
pdb7wxl_A_hinge_2_sigma0.8948929172439201.pdb,1.539047
pdb7wxl_A_hinge_0_sigma0.8948929172439201.pdb,1.679994
pdb7wxl_A_hinge_1_sigma0.8948929172439201.pdb,1.711798
pdb7wxl_A_hinge_4_sigma0.8948929172439201.pdb,1.487627
pdb2w3w_A_hinge_0_sigma0.8948929172439201.pdb,0.222577
pdb2w3w_A_hinge_2_sigma0.8948929172439201.pdb,0.133723
pdb2w3w_A_hinge_1_sigma0.8948929172439201.pdb,0.242676
pdb2w3w_A_hinge_3_sigma0.8948929172439201.pdb,0.123294
pdb2w3w_A_hinge_4_sigma0.8948929172439201.pdb,0.18286
pdb2w3w_A_hinge_5_sigma0.8948929172439201.pdb,0.186206
pdb4irl_A_hinge_0_sigma0.8948929172439201.pdb,1.579182
pdb4irl_A_hinge_3_sigma0.8948929172439201.pdb,1.608067
pdb4irl_A_hinge_2_sigma0.8948929172439201.pdb,1.618262
pdb4irl_A_hinge_5_sigma0.8948929172439201.pdb,1.512438
pdb4irl_A_hinge_1_sigma0.8948929172439201.pdb,1.649533
pdb4irl_A_hinge_4_sigma0.8948929172439201.pdb,1.529108
pdb5qfj_A_hinge_5_sigma0.8948929172439201.pdb,0.429016
pdb5qfj_A_hinge_1_sigma0.8948929172439201.pdb,0.389927
pdb5qfj_A_hinge_0_sigma0.8948929172439201.pdb,0.359964
pdb5qfj_A_hinge_3_sigma0.8948929172439201.pdb,0.308696
pdb5qfj_A_hinge_4_sigma0.8948929172439201.pdb,0.335435
pdb5qfj_A_hinge_2_sigma0.8948929172439201.pdb,0.347363
pdb5i6o_A_hinge_5_sigma0.8948929172439201.pdb,0.636039
pdb5i6o_A_hinge_4_sigma0.8948929172439201.pdb,0.596636
pdb5i6o_A_hinge_3_sigma0.8948929172439201.pdb,0.587428
pdb5i6o_A_hinge_0_sigma0.8948929172439201.pdb,0.601563
pdb5i6o_A_hinge_2_sigma0.8948929172439201.pdb,0.601818
pdb5i6o_A_hinge_1_sigma0.8948929172439201.pdb,0.576895
pdb6dp1_A_hinge_5_sigma0.8948929172439201.pdb,0.163967
pdb6dp1_A_hinge_4_sigma0.8948929172439201.pdb,0.086283
pdb6dp1_A_hinge_0_sigma0.8948929172439201.pdb,0.111261
pdb6dp1_A_hinge_1_sigma0.8948929172439201.pdb,0.089522
pdb6dp1_A_hinge_2_sigma0.8948929172439201.pdb,0.091928
pdb6dp1_A_hinge_3_sigma0.8948929172439201.pdb,0.069697
pdb5hf0_X_hinge_2_sigma0.8948929172439201.pdb,0.156086
pdb5hf0_X_hinge_1_sigma0.8948929172439201.pdb,0.128474
pdb5hf0_X_hinge_4_sigma0.8948929172439201.pdb,0.119347
pdb5hf0_X_hinge_5_sigma0.8948929172439201.pdb,0.120582
pdb5hf0_X_hinge_0_sigma0.8948929172439201.pdb,0.125482
pdb5hf0_X_hinge_3_sigma0.8948929172439201.pdb,0.117748
pdb2pd1_A_hinge_2_sigma0.8948929172439201.pdb,0.027101
pdb2pd1_A_hinge_1_sigma0.8948929172439201.pdb,0.046986
pdb2pd1_A_hinge_0_sigma0.8948929172439201.pdb,0.072605
pdb2pd1_A_hinge_3_sigma0.8948929172439201.pdb,0.036292
pdb6zrw_A_hinge_2_sigma0.8948929172439201.pdb,0.077096
pdb6zrw_A_hinge_0_sigma0.8948929172439201.pdb,0.10499
pdb6zrw_A_hinge_5_sigma0.8948929172439201.pdb,0.093393
pdb6zrw_A_hinge_1_sigma0.8948929172439201.pdb,0.109989
pdb6zrw_A_hinge_4_sigma0.8948929172439201.pdb,0.102949
pdb6zrw_A_hinge_3_sigma0.8948929172439201.pdb,0.108026
pdb3p69_A_hinge_2_sigma0.8948929172439201.pdb,0.068147
pdb3p69_A_hinge_1_sigma0.8948929172439201.pdb,0.070917
pdb3p69_A_hinge_0_sigma0.8948929172439201.pdb,0.060207
pdb3p69_A_hinge_3_sigma0.8948929172439201.pdb,0.057812
pdb3p69_A_hinge_4_sigma0.8948929172439201.pdb,0.056392
pdb7ehp_A_hinge_5_sigma0.8948929172439201.pdb,0.899676
pdb7ehp_A_hinge_1_sigma0.8948929172439201.pdb,0.965882
pdb7ehp_A_hinge_0_sigma0.8948929172439201.pdb,0.889239
pdb7ehp_A_hinge_2_sigma0.8948929172439201.pdb,0.964125
pdb7ehp_A_hinge_4_sigma0.8948929172439201.pdb,0.956659
pdb7ehp_A_hinge_3_sigma0.8948929172439201.pdb,0.941707
pdb7me9_A_hinge_4_sigma0.8948929172439201.pdb,0.237542
pdb7me9_A_hinge_5_sigma0.8948929172439201.pdb,0.309454
pdb7me9_A_hinge_1_sigma0.8948929172439201.pdb,0.280535
pdb7me9_A_hinge_2_sigma0.8948929172439201.pdb,0.235349
pdb7me9_A_hinge_3_sigma0.8948929172439201.pdb,0.246809
pdb7me9_A_hinge_0_sigma0.8948929172439201.pdb,0.274675
pdb5a8o_A_hinge_1_sigma0.8948929172439201.pdb,0.587518
pdb5a8o_A_hinge_3_sigma0.8948929172439201.pdb,0.548312
pdb5a8o_A_hinge_4_sigma0.8948929172439201.pdb,0.509871
pdb5a8o_A_hinge_2_sigma0.8948929172439201.pdb,0.538185
pdb5a8o_A_hinge_0_sigma0.8948929172439201.pdb,0.571499
pdb5a8o_A_hinge_5_sigma0.8948929172439201.pdb,0.538941
pdb6z19_B_hinge_0_sigma0.8948929172439201.pdb,0.569376
pdb6z19_B_hinge_4_sigma0.8948929172439201.pdb,0.567639
pdb6z19_B_hinge_1_sigma0.8948929172439201.pdb,0.591038
pdb6z19_B_hinge_3_sigma0.8948929172439201.pdb,0.662219
pdb6z19_B_hinge_2_sigma0.8948929172439201.pdb,0.551257
pdb6z19_B_hinge_5_sigma0.8948929172439201.pdb,0.501049
pdb7vmw_A_hinge_0_sigma0.8948929172439201.pdb,0.525923
pdb7vmw_A_hinge_5_sigma0.8948929172439201.pdb,0.429137
pdb7vmw_A_hinge_1_sigma0.8948929172439201.pdb,0.474646
pdb7vmw_A_hinge_2_sigma0.8948929172439201.pdb,0.456842
pdb7vmw_A_hinge_4_sigma0.8948929172439201.pdb,0.493043
pdb7vmw_A_hinge_3_sigma0.8948929172439201.pdb,0.465714
pdb5d8v_A_hinge_1_sigma0.8948929172439201.pdb,0.041815
pdb5d8v_A_hinge_0_sigma0.8948929172439201.pdb,0.016089
pdb5d8v_A_hinge_2_sigma0.8948929172439201.pdb,0.031356
pdb4y3b_A_hinge_0_sigma0.8948929172439201.pdb,1.167994
pdb4y3b_A_hinge_1_sigma0.8948929172439201.pdb,1.183496
pdb4y3b_A_hinge_3_sigma0.8948929172439201.pdb,1.193866
pdb4y3b_A_hinge_2_sigma0.8948929172439201.pdb,1.261024
pdb4y3b_A_hinge_4_sigma0.8948929172439201.pdb,1.230513
pdb4y3b_A_hinge_5_sigma0.8948929172439201.pdb,1.154075
pdb7jif_A_hinge_0_sigma0.8948929172439201.pdb,0.139546
pdb7jif_A_hinge_2_sigma0.8948929172439201.pdb,0.166079
pdb7jif_A_hinge_1_sigma0.8948929172439201.pdb,0.164804
pdb7jif_A_hinge_5_sigma0.8948929172439201.pdb,0.144811
pdb7jif_A_hinge_4_sigma0.8948929172439201.pdb,0.136452
pdb7jif_A_hinge_3_sigma0.8948929172439201.pdb,0.152455
pdb6wgz_A_hinge_3_sigma0.8948929172439201.pdb,0.82104
pdb6wgz_A_hinge_4_sigma0.8948929172439201.pdb,0.688301
pdb6wgz_A_hinge_5_sigma0.8948929172439201.pdb,0.703118
pdb6wgz_A_hinge_0_sigma0.8948929172439201.pdb,0.760008
pdb6wgz_A_hinge_2_sigma0.8948929172439201.pdb,0.691417
pdb6wgz_A_hinge_1_sigma0.8948929172439201.pdb,0.677712
pdb4dzi_A_hinge_1_sigma0.8948929172439201.pdb,1.001511
pdb4dzi_A_hinge_4_sigma0.8948929172439201.pdb,0.947929
pdb4dzi_A_hinge_2_sigma0.8948929172439201.pdb,0.994801
pdb4dzi_A_hinge_3_sigma0.8948929172439201.pdb,0.974899
pdb4dzi_A_hinge_5_sigma0.8948929172439201.pdb,0.961741
pdb4dzi_A_hinge_0_sigma0.8948929172439201.pdb,0.951406
pdb5syj_A_hinge_0_sigma0.8948929172439201.pdb,2.868425
pdb5syj_A_hinge_5_sigma0.8948929172439201.pdb,2.957669
pdb5syj_A_hinge_4_sigma0.8948929172439201.pdb,3.003197
pdb5syj_A_hinge_1_sigma0.8948929172439201.pdb,3.086598
pdb5syj_A_hinge_2_sigma0.8948929172439201.pdb,2.89217
pdb5syj_A_hinge_3_sigma0.8948929172439201.pdb,3.021454
pdb1v06_A_hinge_4_sigma0.8948929172439201.pdb,0.06463
pdb1v06_A_hinge_2_sigma0.8948929172439201.pdb,0.088268
pdb1v06_A_hinge_0_sigma0.8948929172439201.pdb,0.115554
pdb1v06_A_hinge_3_sigma0.8948929172439201.pdb,0.099175
pdb1v06_A_hinge_1_sigma0.8948929172439201.pdb,0.062961
pdb1v06_A_hinge_5_sigma0.8948929172439201.pdb,0.102265
pdb5qpd_A_hinge_5_sigma0.8948929172439201.pdb,2.161944
pdb5qpd_A_hinge_4_sigma0.8948929172439201.pdb,2.099085
pdb5qpd_A_hinge_0_sigma0.8948929172439201.pdb,2.279992
pdb5qpd_A_hinge_3_sigma0.8948929172439201.pdb,2.218815
pdb5qpd_A_hinge_2_sigma0.8948929172439201.pdb,2.367016
pdb5qpd_A_hinge_1_sigma0.8948929172439201.pdb,2.243655
pdb3obi_A_hinge_5_sigma0.8948929172439201.pdb,0.281715
pdb3obi_A_hinge_2_sigma0.8948929172439201.pdb,0.315095
pdb3obi_A_hinge_4_sigma0.8948929172439201.pdb,0.302089
pdb3obi_A_hinge_3_sigma0.8948929172439201.pdb,0.28113
pdb3obi_A_hinge_1_sigma0.8948929172439201.pdb,0.289165
pdb3obi_A_hinge_0_sigma0.8948929172439201.pdb,0.291203
pdb7bd5_A_hinge_1_sigma0.8948929172439201.pdb,0.493361
pdb7bd5_A_hinge_2_sigma0.8948929172439201.pdb,0.533955
pdb7bd5_A_hinge_0_sigma0.8948929172439201.pdb,0.478309
pdb7bd5_A_hinge_5_sigma0.8948929172439201.pdb,0.417277
pdb7bd5_A_hinge_3_sigma0.8948929172439201.pdb,0.446272
pdb7bd5_A_hinge_4_sigma0.8948929172439201.pdb,0.422618
pdb6pag_A_hinge_3_sigma0.8948929172439201.pdb,0.285738
pdb6pag_A_hinge_2_sigma0.8948929172439201.pdb,0.279998
pdb6pag_A_hinge_4_sigma0.8948929172439201.pdb,0.308859
pdb6pag_A_hinge_0_sigma0.8948929172439201.pdb,0.31004
pdb6pag_A_hinge_5_sigma0.8948929172439201.pdb,0.295098
pdb6pag_A_hinge_1_sigma0.8948929172439201.pdb,0.294994
pdb8baw_A_hinge_0_sigma0.8948929172439201.pdb,0.456238
pdb8baw_A_hinge_3_sigma0.8948929172439201.pdb,0.517689
pdb8baw_A_hinge_5_sigma0.8948929172439201.pdb,0.429113
pdb8baw_A_hinge_2_sigma0.8948929172439201.pdb,0.407321
pdb8baw_A_hinge_1_sigma0.8948929172439201.pdb,0.388284
pdb8baw_A_hinge_4_sigma0.8948929172439201.pdb,0.429048
pdb6bt9_A_hinge_3_sigma0.8948929172439201.pdb,1.745081
pdb6bt9_A_hinge_5_sigma0.8948929172439201.pdb,1.522505
pdb6bt9_A_hinge_1_sigma0.8948929172439201.pdb,1.590932
pdb6bt9_A_hinge_0_sigma0.8948929172439201.pdb,1.630262
pdb6bt9_A_hinge_4_sigma0.8948929172439201.pdb,1.676183
pdb6bt9_A_hinge_2_sigma0.8948929172439201.pdb,1.720445
pdb1xf6_A_hinge_1_sigma0.8948929172439201.pdb,0.059428
pdb1xf6_A_hinge_0_sigma0.8948929172439201.pdb,0.079749
pdb1xf6_A_hinge_2_sigma0.8948929172439201.pdb,0.075085
pdb6qrt_A_hinge_0_sigma0.8948929172439201.pdb,0.968735
pdb6qrt_A_hinge_5_sigma0.8948929172439201.pdb,0.884221
pdb6qrt_A_hinge_1_sigma0.8948929172439201.pdb,0.89596
pdb6qrt_A_hinge_4_sigma0.8948929172439201.pdb,0.947599
pdb6qrt_A_hinge_3_sigma0.8948929172439201.pdb,0.847335
pdb6qrt_A_hinge_2_sigma0.8948929172439201.pdb,0.988008
